"","Subject","Activity","MeasureName","mean(MeasureVal)"
"1790",18,"STANDING","tBodyAccJerkMeanZ",0.000886467423302994
"1791",18,"STANDING","tBodyAccJerkStdX",-0.711725557065868
"1792",18,"STANDING","tBodyAccJerkStdY",-0.711788469131737
"1793",18,"STANDING","tBodyAccJerkStdZ",-0.834520665329341
"1794",18,"STANDING","tBodyAccMagMean",-0.630947459700599
"1795",18,"STANDING","tBodyAccMagStd",-0.665011683643713
"1796",18,"STANDING","tBodyAccMeanX",0.276177377784431
"1797",18,"STANDING","tBodyAccMeanY",-0.0172818741561907
"1798",18,"STANDING","tBodyAccMeanZ",-0.107940757511976
"1799",18,"STANDING","tBodyAccStdX",-0.667932305209581
"1800",18,"STANDING","tBodyAccStdY",-0.599095553763473
"1801",18,"STANDING","tBodyAccStdZ",-0.679216670329341
"1802",18,"STANDING","tBodyGyroJerkMagMean",-0.84851863011976
"1803",18,"STANDING","tBodyGyroJerkMagStd",-0.879781879790419
"1804",18,"STANDING","tBodyGyroJerkMeanX",-0.0940621740320958
"1805",18,"STANDING","tBodyGyroJerkMeanY",-0.0445622527458084
"1806",18,"STANDING","tBodyGyroJerkMeanZ",-0.0571652014122156
"1807",18,"STANDING","tBodyGyroJerkStdX",-0.830920002934132
"1808",18,"STANDING","tBodyGyroJerkStdY",-0.874371824640719
"1809",18,"STANDING","tBodyGyroJerkStdZ",-0.825666964760479
"1810",18,"STANDING","tBodyGyroMagMean",-0.693434577904192
"1811",18,"STANDING","tBodyGyroMagStd",-0.760315278287425
"1812",18,"STANDING","tBodyGyroMeanX",-0.038430136020509
"1813",18,"STANDING","tBodyGyroMeanY",-0.0672248771926647
"1814",18,"STANDING","tBodyGyroMeanZ",0.0913241464640719
"1815",18,"STANDING","tBodyGyroStdX",-0.791426443721557
"1816",18,"STANDING","tBodyGyroStdY",-0.759370761556886
"1817",18,"STANDING","tBodyGyroStdZ",-0.72614680991018
"1818",18,"STANDING","tGravityAccMagMean",-0.630947459700599
"1819",18,"STANDING","tGravityAccMagStd",-0.665011683643713
"1820",18,"STANDING","tGravityAccMeanX",0.694792777095808
"1821",18,"STANDING","tGravityAccMeanY",-0.0010301843263473
"1822",18,"STANDING","tGravityAccMeanZ",0.0910314168113772
"1823",18,"STANDING","tGravityAccStdX",-0.978742766586826
"1824",18,"STANDING","tGravityAccStdY",-0.968999955598802
"1825",18,"STANDING","tGravityAccStdZ",-0.958147490299401
"1826",19,"SITTING","angletBodyAccJerkMean,gravityMean",0.00371223512405555
"1827",19,"SITTING","angletBodyAccMean,gravity",0.00253824381730556
"1828",19,"SITTING","angletBodyGyroJerkMean,gravityMean",0.00103397442222222
"1829",19,"SITTING","angletBodyGyroMean,gravityMean",0.0315544716051111
"1830",19,"SITTING","angleX,gravityMean",-0.297667818083333
"1831",19,"SITTING","angleY,gravityMean",0.00151612316111111
"1832",19,"SITTING","angleZ,gravityMean",-0.156363049583333
"1833",19,"SITTING","fBodyAccJerkMeanX",-0.593157169174611
"1834",19,"SITTING","fBodyAccJerkMeanY",-0.596694943936944
"1835",19,"SITTING","fBodyAccJerkMeanZ",-0.680924493180556
"1836",19,"SITTING","fBodyAccJerkStdX",-0.586910128980833
"1837",19,"SITTING","fBodyAccJerkStdY",-0.572596722878
"1838",19,"SITTING","fBodyAccJerkStdZ",-0.728521901498861
"1839",19,"SITTING","fBodyAccMagMean",-0.556404444967972
"1840",19,"SITTING","fBodyAccMagStd",-0.689860920113889
"1841",19,"SITTING","fBodyAccMeanX",-0.587050355097528
"1842",19,"SITTING","fBodyAccMeanY",-0.521888076609778
"1843",19,"SITTING","fBodyAccMeanZ",-0.647026298284028
"1844",19,"SITTING","fBodyAccStdX",-0.5708979748225
"1845",19,"SITTING","fBodyAccStdY",-0.530901585022361
"1846",19,"SITTING","fBodyAccStdZ",-0.680291382637222
"1847",19,"SITTING","fBodyBodyAccJerkMagMean",-0.576064647812278
"1848",19,"SITTING","fBodyBodyAccJerkMagStd",-0.641089005857778
"1849",19,"SITTING","fBodyBodyGyroJerkMagMean",-0.719519008752778
"1850",19,"SITTING","fBodyBodyGyroJerkMagStd",-0.754223739441667
"1851",19,"SITTING","fBodyBodyGyroMagMean",-0.636287999799167
"1852",19,"SITTING","fBodyBodyGyroMagStd",-0.662325968145833
"1853",19,"SITTING","fBodyGyroMeanX",-0.553089575942778
"1854",19,"SITTING","fBodyGyroMeanY",-0.641337299817778
"1855",19,"SITTING","fBodyGyroMeanZ",-0.602625307818389
"1856",19,"SITTING","fBodyGyroStdX",-0.666071315599889
"1857",19,"SITTING","fBodyGyroStdY",-0.650105402347778
"1858",19,"SITTING","fBodyGyroStdZ",-0.694729075491667
"1859",19,"SITTING","tBodyAccJerkMagMean",-0.5762252472125
"1860",19,"SITTING","tBodyAccJerkMagStd",-0.601918552871944
"1861",19,"SITTING","tBodyAccJerkMeanX",0.0774171147766389
"1862",19,"SITTING","tBodyAccJerkMeanY",0.0115812421960876
"1863",19,"SITTING","tBodyAccJerkMeanZ",-0.00186198850195833
"1864",19,"SITTING","tBodyAccJerkStdX",-0.571088266146083
"1865",19,"SITTING","tBodyAccJerkStdY",-0.571311190432222
"1866",19,"SITTING","tBodyAccJerkStdZ",-0.705342976190833
"1867",19,"SITTING","tBodyAccMagMean",-0.531507362111361
"1868",19,"SITTING","tBodyAccMagStd",-0.599552767486306
"1869",19,"SITTING","tBodyAccMeanX",0.269723487105556
"1870",19,"SITTING","tBodyAccMeanY",-0.0182031515710306
"1871",19,"SITTING","tBodyAccMeanZ",-0.118277180099383
"1872",19,"SITTING","tBodyAccStdX",-0.574658922919194
"1873",19,"SITTING","tBodyAccStdY",-0.507035084992639
"1874",19,"SITTING","tBodyAccStdZ",-0.649184726556944
"1875",19,"SITTING","tBodyGyroJerkMagMean",-0.683436541824444
"1876",19,"SITTING","tBodyGyroJerkMagStd",-0.7255986988425
"1877",19,"SITTING","tBodyGyroJerkMeanX",-0.0895939425055556
"1878",19,"SITTING","tBodyGyroJerkMeanY",-0.0383208736670278
"1879",19,"SITTING","tBodyGyroJerkMeanZ",-0.0569649444286944
"1880",19,"SITTING","tBodyGyroJerkStdX",-0.618836206634444
"1881",19,"SITTING","tBodyGyroJerkStdY",-0.725991380623889
"1882",19,"SITTING","tBodyGyroJerkStdZ",-0.686684583831583
"1883",19,"SITTING","tBodyGyroMagMean",-0.548919668132222
"1884",19,"SITTING","tBodyGyroMagStd",-0.610093380740278
"1885",19,"SITTING","tBodyGyroMeanX",-0.0385723953346511
"1886",19,"SITTING","tBodyGyroMeanY",-0.0681420603177778
"1887",19,"SITTING","tBodyGyroMeanZ",0.0883609591559167
"1888",19,"SITTING","tBodyGyroStdX",-0.637789914575556
"1889",19,"SITTING","tBodyGyroStdY",-0.643866300560306
"1890",19,"SITTING","tBodyGyroStdZ",-0.645682212189167
"1891",19,"SITTING","tGravityAccMagMean",-0.531507362111361
"1892",19,"SITTING","tGravityAccMagStd",-0.599552767486306
"1893",19,"SITTING","tGravityAccMeanX",0.475323016
"1894",19,"SITTING","tGravityAccMeanY",0.0964052626666667
"1895",19,"SITTING","tGravityAccMeanZ",0.233011401195083
"1896",19,"SITTING","tGravityAccStdX",-0.958290447861111
"1897",19,"SITTING","tGravityAccStdY",-0.95925383425
"1898",19,"SITTING","tGravityAccStdZ",-0.94180028475
"1899",20,"LAYING","angletBodyAccJerkMean,gravityMean",0.0116779235473718
"1900",20,"LAYING","angletBodyAccMean,gravity",-0.0104984399246154
"1901",20,"LAYING","angletBodyGyroJerkMean,gravityMean",-0.0358808716955128
"1902",20,"LAYING","angletBodyGyroMean,gravityMean",-0.00336637496538461
"1903",20,"LAYING","angleX,gravityMean",-0.391737559294872
"1904",20,"LAYING","angleY,gravityMean",0.0400896900897436
"1905",20,"LAYING","angleZ,gravityMean",-0.0560916735528205
"1906",20,"LAYING","fBodyAccJerkMeanX",-0.624523279069231
"1907",20,"LAYING","fBodyAccJerkMeanY",-0.466996133878205
"1908",20,"LAYING","fBodyAccJerkMeanZ",-0.730766642435897
"1909",20,"LAYING","fBodyAccJerkStdX",-0.584111033739744
"1910",20,"LAYING","fBodyAccJerkStdY",-0.420402255935897
"1911",20,"LAYING","fBodyAccJerkStdZ",-0.745732864166667
"1912",20,"LAYING","fBodyAccMagMean",-0.505493351425641
"1913",20,"LAYING","fBodyAccMagStd",-0.604222557220513
"1914",20,"LAYING","fBodyAccMeanX",-0.57063792171218
"1915",20,"LAYING","fBodyAccMeanY",-0.324959680379103
"1916",20,"LAYING","fBodyAccMeanZ",-0.67195587225
"1917",20,"LAYING","fBodyAccStdX",-0.538561223491667
"1918",20,"LAYING","fBodyAccStdY",-0.273948137371154
"1919",20,"LAYING","fBodyAccStdZ",-0.65088931224359
"1920",20,"LAYING","fBodyBodyAccJerkMagMean",-0.538159936420513
"1921",20,"LAYING","fBodyBodyAccJerkMagStd",-0.548497929924744
"1922",20,"LAYING","fBodyBodyGyroJerkMagMean",-0.659341951769231
"1923",20,"LAYING","fBodyBodyGyroJerkMagStd",-0.670451894533974
"1924",20,"LAYING","fBodyBodyGyroMagMean",-0.547332691298077
"1925",20,"LAYING","fBodyBodyGyroMagStd",-0.588328799467949
"1926",20,"LAYING","fBodyGyroMeanX",-0.579382474189103
"1927",20,"LAYING","fBodyGyroMeanY",-0.526303994216667
"1928",20,"LAYING","fBodyGyroMeanZ",-0.431155163544231
"1929",20,"LAYING","fBodyGyroStdX",-0.676883051647436
"1930",20,"LAYING","fBodyGyroStdY",-0.46709876350641
"1931",20,"LAYING","fBodyGyroStdZ",-0.522534472884615
"1932",20,"LAYING","tBodyAccJerkMagMean",-0.564555998864103
"1933",20,"LAYING","tBodyAccJerkMagStd",-0.540847617073269
"1934",20,"LAYING","tBodyAccJerkMeanX",0.0750346921474359
"1935",20,"LAYING","tBodyAccJerkMeanY",-0.00274400097455128
"1936",20,"LAYING","tBodyAccJerkMeanZ",-0.00251495485183974
"1937",20,"LAYING","tBodyAccJerkStdX",-0.586215941176923
"1938",20,"LAYING","tBodyAccJerkStdY",-0.426120353397436
"1939",20,"LAYING","tBodyAccJerkStdZ",-0.738913456730769
"1940",20,"LAYING","tBodyAccMagMean",-0.452429326099846
"1941",20,"LAYING","tBodyAccMagStd",-0.519017420878205
"1942",20,"LAYING","tBodyAccMeanX",0.268210689679487
"1943",20,"LAYING","tBodyAccMeanY",-0.0154394352991026
"1944",20,"LAYING","tBodyAccMeanZ",-0.103432062417949
"1945",20,"LAYING","tBodyAccStdX",-0.546535422961538
"1946",20,"LAYING","tBodyAccStdY",-0.259011300096154
"1947",20,"LAYING","tBodyAccStdZ",-0.639730168647436
"1948",20,"LAYING","tBodyGyroJerkMagMean",-0.624627827903846
"1949",20,"LAYING","tBodyGyroJerkMagStd",-0.65307636871282
"1950",20,"LAYING","tBodyGyroJerkMeanX",-0.0945547052108333
"1951",20,"LAYING","tBodyGyroJerkMeanY",-0.0402012429820513
"1952",20,"LAYING","tBodyGyroJerkMeanZ",-0.0525724570615385
"1953",20,"LAYING","tBodyGyroJerkStdX",-0.653186069490385
"1954",20,"LAYING","tBodyGyroJerkStdY",-0.643573137512821
"1955",20,"LAYING","tBodyGyroJerkStdZ",-0.536900063648718
"1956",20,"LAYING","tBodyGyroMagMean",-0.435122258175641
"1957",20,"LAYING","tBodyGyroMagStd",-0.521471397919231
"1958",20,"LAYING","tBodyGyroMeanX",-0.0224726834409615
"1959",20,"LAYING","tBodyGyroMeanY",-0.0789627194310256
"1960",20,"LAYING","tBodyGyroMeanZ",0.0900253976657692
"1961",20,"LAYING","tBodyGyroStdX",-0.652396391814103
"1962",20,"LAYING","tBodyGyroStdY",-0.485894484605705
"1963",20,"LAYING","tBodyGyroStdZ",-0.460843186407692
"1964",20,"LAYING","tGravityAccMagMean",-0.452429326099846
"1965",20,"LAYING","tGravityAccMagStd",-0.519017420878205
"1966",20,"LAYING","tGravityAccMeanX",0.590974958467949
"1967",20,"LAYING","tGravityAccMeanY",0.00243648291666667
"1968",20,"LAYING","tGravityAccMeanZ",0.107789718651859
"1969",20,"LAYING","tGravityAccStdX",-0.95804564051282
"1970",20,"LAYING","tGravityAccStdY",-0.951149621217949
"1971",20,"LAYING","tGravityAccStdZ",-0.943657000576923
"1972",20,"STANDING","angletBodyAccJerkMean,gravityMean",0.0105804088313131
"1973",20,"STANDING","angletBodyAccMean,gravity",0.0117155387530808
"1974",20,"STANDING","angletBodyGyroJerkMean,gravityMean",-0.00287453410606061
"1975",20,"STANDING","angletBodyGyroMean,gravityMean",-0.00827272942626263
"1976",20,"STANDING","angleX,gravityMean",-0.458539856414141
"1977",20,"STANDING","angleY,gravityMean",0.117997853806566
"1978",20,"STANDING","angleZ,gravityMean",-0.0577301553837374
"1979",20,"STANDING","fBodyAccJerkMeanX",-0.674120731307722
"1980",20,"STANDING","fBodyAccJerkMeanY",-0.629326860401515
"1981",20,"STANDING","fBodyAccJerkMeanZ",-0.734465775308081
"1982",20,"STANDING","fBodyAccJerkStdX",-0.674575997207071
"1983",20,"STANDING","fBodyAccJerkStdY",-0.609033040979596
"1984",20,"STANDING","fBodyAccJerkStdZ",-0.772151009146465
"1985",20,"STANDING","fBodyAccMagMean",-0.603443252690404
"1986",20,"STANDING","fBodyAccMagStd",-0.683038764726768
"1987",20,"STANDING","fBodyAccMeanX",-0.645734537631313
"1988",20,"STANDING","fBodyAccMeanY",-0.506320391156566
"1989",20,"STANDING","fBodyAccMeanZ",-0.659532033916162
"1990",20,"STANDING","fBodyAccStdX",-0.654036248306667
"1991",20,"STANDING","fBodyAccStdY",-0.466298670467677
"1992",20,"STANDING","fBodyAccStdZ",-0.644857545959596
"1993",20,"STANDING","fBodyBodyAccJerkMagMean",-0.621138091371919
"1994",20,"STANDING","fBodyBodyAccJerkMagStd",-0.635841381332323
"1995",20,"STANDING","fBodyBodyGyroJerkMagMean",-0.718871385552626
"1996",20,"STANDING","fBodyBodyGyroJerkMagStd",-0.713768868169192
"1997",20,"STANDING","fBodyBodyGyroMagMean",-0.653958606511717
"1998",20,"STANDING","fBodyBodyGyroMagStd",-0.673230720494949
"1999",20,"STANDING","fBodyGyroMeanX",-0.663525228784343
"2000",20,"STANDING","fBodyGyroMeanY",-0.642043649208939
"2001",20,"STANDING","fBodyGyroMeanZ",-0.587217933571212
"2002",20,"STANDING","fBodyGyroStdX",-0.726226342060606
"2003",20,"STANDING","fBodyGyroStdY",-0.646762421016667
"2004",20,"STANDING","fBodyGyroStdZ",-0.616340393406566
"2005",20,"STANDING","tBodyAccJerkMagMean",-0.663144565966667
"2006",20,"STANDING","tBodyAccJerkMagStd",-0.626302305960101
"2007",20,"STANDING","tBodyAccJerkMeanX",0.0835868911373737
"2008",20,"STANDING","tBodyAccJerkMeanY",0.00611187765247475
"2009",20,"STANDING","tBodyAccJerkMeanZ",-0.00607491491689899
"2010",20,"STANDING","tBodyAccJerkStdX",-0.659309592116667
"2011",20,"STANDING","tBodyAccJerkStdY",-0.606793100151515
"2012",20,"STANDING","tBodyAccJerkStdZ",-0.75401945230303
"2013",20,"STANDING","tBodyAccMagMean",-0.56833411675101
"2014",20,"STANDING","tBodyAccMagStd",-0.614326377454545
"2015",20,"STANDING","tBodyAccMeanX",0.268595205636364
"2016",20,"STANDING","tBodyAccMeanY",-0.0192867074389394
"2017",20,"STANDING","tBodyAccMeanZ",-0.111651090326263
"2018",20,"STANDING","tBodyAccStdX",-0.650788909160606
"2019",20,"STANDING","tBodyAccStdY",-0.456259753985354
"2020",20,"STANDING","tBodyAccStdZ",-0.630893001863636
"2021",20,"STANDING","tBodyGyroJerkMagMean",-0.730864782378788
"2022",20,"STANDING","tBodyGyroJerkMagStd",-0.707476828521212
"2023",20,"STANDING","tBodyGyroJerkMeanX",-0.0953189767722222
"2024",20,"STANDING","tBodyGyroJerkMeanY",-0.0424081459060606
"2025",20,"STANDING","tBodyGyroJerkMeanZ",-0.0556613228575758
"2026",20,"STANDING","tBodyGyroJerkStdX",-0.733941115257576
"2027",20,"STANDING","tBodyGyroJerkStdY",-0.716353299126263
"2028",20,"STANDING","tBodyGyroJerkStdZ",-0.715358641818182
"2029",20,"STANDING","tBodyGyroMagMean",-0.581261642571717
"2030",20,"STANDING","tBodyGyroMagStd",-0.626155662129697
"2031",20,"STANDING","tBodyGyroMeanX",-0.0256483096989899
"2032",20,"STANDING","tBodyGyroMeanY",-0.0789307564061111
"2033",20,"STANDING","tBodyGyroMeanZ",0.082163496089899
"2034",20,"STANDING","tBodyGyroStdX",-0.70994810379798
"2035",20,"STANDING","tBodyGyroStdY",-0.642839666627273
"2036",20,"STANDING","tBodyGyroStdZ",-0.579620527478788
"2037",20,"STANDING","tGravityAccMagMean",-0.56833411675101
"2038",20,"STANDING","tGravityAccMagStd",-0.614326377454545
"2039",20,"STANDING","tGravityAccMeanX",0.657243899191919
"2040",20,"STANDING","tGravityAccMeanY",-0.0686181655555556
"2041",20,"STANDING","tGravityAccMeanZ",0.10679036740404
"2042",20,"STANDING","tGravityAccStdX",-0.958324946717172
"2043",20,"STANDING","tGravityAccStdY",-0.953576080606061
"2044",20,"STANDING","tGravityAccStdZ",-0.93887359689899
"2045",21,"SITTING","angletBodyAccJerkMean,gravityMean",-0.0146502110504902
"2046",21,"SITTING","angletBodyAccMean,gravity",0.0120749006444118
"2047",21,"SITTING","angletBodyGyroJerkMean,gravityMean",0.0220888939914216
"2048",21,"SITTING","angletBodyGyroMean,gravityMean",0.0140122661183824
"2049",21,"SITTING","angleX,gravityMean",-0.413916194215686
"2050",21,"SITTING","angleY,gravityMean",0.128426547916667
"2051",21,"SITTING","angleZ,gravityMean",-0.0191761331715686
"2052",21,"SITTING","fBodyAccJerkMeanX",-0.71641413145049
"2053",21,"SITTING","fBodyAccJerkMeanY",-0.678615118728922
"2054",21,"SITTING","fBodyAccJerkMeanZ",-0.767351986555392
"2055",21,"SITTING","fBodyAccJerkStdX",-0.709800728388235
"2056",21,"SITTING","fBodyAccJerkStdY",-0.674102360655147
"2057",21,"SITTING","fBodyAccJerkStdZ",-0.794922813673627
"2058",21,"SITTING","fBodyAccMagMean",-0.658664719514706
"2059",21,"SITTING","fBodyAccMagStd",-0.714345739215931
"2060",21,"SITTING","fBodyAccMeanX",-0.693486097144118
"2061",21,"SITTING","fBodyAccMeanY",-0.59377821414902
"2062",21,"SITTING","fBodyAccMeanZ",-0.707713799021814
"2063",21,"SITTING","fBodyAccStdX",-0.665349663426471
"2064",21,"SITTING","fBodyAccStdY",-0.578748586831863
"2065",21,"SITTING","fBodyAccStdZ",-0.675588192778676
"2066",21,"SITTING","fBodyBodyAccJerkMagMean",-0.679742584809363
"2067",21,"SITTING","fBodyBodyAccJerkMagStd",-0.683725127418382
"2068",21,"SITTING","fBodyBodyGyroJerkMagMean",-0.826275026053922
"2069",21,"SITTING","fBodyBodyGyroJerkMagStd",-0.834949863259804
"2070",21,"SITTING","fBodyBodyGyroMagMean",-0.776473060171569
"2071",21,"SITTING","fBodyBodyGyroMagStd",-0.793158526279412
"2072",21,"SITTING","fBodyGyroMeanX",-0.752040828651961
"2073",21,"SITTING","fBodyGyroMeanY",-0.759325714811275
"2074",21,"SITTING","fBodyGyroMeanZ",-0.709471420465686
"2075",21,"SITTING","fBodyGyroStdX",-0.811026710110294
"2076",21,"SITTING","fBodyGyroStdY",-0.771388318823529
"2077",21,"SITTING","fBodyGyroStdZ",-0.728319304730637
"2078",21,"SITTING","tBodyAccJerkMagMean",-0.703461275879657
"2079",21,"SITTING","tBodyAccJerkMagStd",-0.680069218953922
"2080",21,"SITTING","tBodyAccJerkMeanX",0.0822207874776961
"2081",21,"SITTING","tBodyAccJerkMeanY",0.00350107553584853
"2082",21,"SITTING","tBodyAccJerkMeanZ",-0.010659072671299
"2083",21,"SITTING","tBodyAccJerkStdX",-0.699763344205784
"2084",21,"SITTING","tBodyAccJerkStdY",-0.66515912310562
"2085",21,"SITTING","tBodyAccJerkStdZ",-0.78182390148299
"2086",21,"SITTING","tBodyAccMagMean",-0.620309259553676
"2087",21,"SITTING","tBodyAccMagStd",-0.6601960145
"2088",21,"SITTING","tBodyAccMeanX",0.277466525522059
"2089",21,"SITTING","tBodyAccMeanY",-0.0176664578561765
"2090",21,"SITTING","tBodyAccMeanZ",-0.10877848058848
"2091",21,"SITTING","tBodyAccStdX",-0.672323867377451
"2092",21,"SITTING","tBodyAccStdY",-0.565585190336299
"2093",21,"SITTING","tBodyAccStdZ",-0.669621813176471
"2094",21,"SITTING","tBodyGyroJerkMagMean",-0.807817403137255
"2095",21,"SITTING","tBodyGyroJerkMagStd",-0.82408989995098
"2096",21,"SITTING","tBodyGyroJerkMeanX",-0.100558317889216
"2097",21,"SITTING","tBodyGyroJerkMeanY",-0.0408236141863333
"2098",21,"SITTING","tBodyGyroJerkMeanZ",-0.0533861046416422
"2099",21,"SITTING","tBodyGyroJerkStdX",-0.792483156720588
"2100",21,"SITTING","tBodyGyroJerkStdY",-0.815859336004902
"2101",21,"SITTING","tBodyGyroJerkStdZ",-0.812017312181373
"2102",21,"SITTING","tBodyGyroMagMean",-0.693779224517157
"2103",21,"SITTING","tBodyGyroMagStd",-0.761303119652451
"2104",21,"SITTING","tBodyGyroMeanX",-0.0276346639303578
"2105",21,"SITTING","tBodyGyroMeanY",-0.0784719736838971
"2106",21,"SITTING","tBodyGyroMeanZ",0.0861212668362745
"2107",21,"SITTING","tBodyGyroStdX",-0.79617228689951
"2108",21,"SITTING","tBodyGyroStdY",-0.765057760637255
"2109",21,"SITTING","tBodyGyroStdZ",-0.701642028499559
"2110",21,"SITTING","tGravityAccMagMean",-0.620309259553676
"2111",21,"SITTING","tGravityAccMagStd",-0.6601960145
"2112",21,"SITTING","tGravityAccMeanX",0.645775957808824
"2113",21,"SITTING","tGravityAccMeanY",-0.0750963071446078
"2114",21,"SITTING","tGravityAccMeanZ",0.0321851774362745
"2115",21,"SITTING","tGravityAccStdX",-0.965586634460784
"2116",21,"SITTING","tGravityAccStdY",-0.969330818455882
"2117",21,"SITTING","tGravityAccStdZ",-0.953093993308823
"2118",22,"SITTING","angletBodyAccJerkMean,gravityMean",-0.00645666563585858
"2119",22,"SITTING","angletBodyAccMean,gravity",0.00540435654545454
"2120",22,"SITTING","angletBodyGyroJerkMean,gravityMean",0.00202342190287879
"2121",22,"SITTING","angletBodyGyroMean,gravityMean",-0.00823831371111111
"2122",22,"SITTING","angleX,gravityMean",-0.489256027424242
"2123",22,"SITTING","angleY,gravityMean",0.056305095239899
"2124",22,"SITTING","angleZ,gravityMean",-0.157358692081818
"2125",22,"SITTING","fBodyAccJerkMeanX",-0.680088110645454
"2126",22,"SITTING","fBodyAccJerkMeanY",-0.65888895869697
"2127",22,"SITTING","fBodyAccJerkMeanZ",-0.795524533080808
"2128",22,"SITTING","fBodyAccJerkStdX",-0.678917860634848
"2129",22,"SITTING","fBodyAccJerkStdY",-0.663075714679899
"2130",22,"SITTING","fBodyAccJerkStdZ",-0.826747967929293
"2131",22,"SITTING","fBodyAccMagMean",-0.657999241032323
"2132",22,"SITTING","fBodyAccMagStd",-0.736639079823232
"2133",22,"SITTING","fBodyAccMeanX",-0.672665603776768
"2134",22,"SITTING","fBodyAccMeanY",-0.606166993241414
"2135",22,"SITTING","fBodyAccMeanZ",-0.750810842838384
"2136",22,"SITTING","fBodyAccStdX",-0.617357217010101
"2137",22,"SITTING","fBodyAccStdY",-0.613102962343434
"2138",22,"SITTING","fBodyAccStdZ",-0.724294244810606
"2139",22,"SITTING","fBodyBodyAccJerkMagMean",-0.667449371934343
"2140",22,"SITTING","fBodyBodyAccJerkMagStd",-0.680648314314646
"2141",22,"SITTING","fBodyBodyGyroJerkMagMean",-0.865397185555556
"2142",22,"SITTING","fBodyBodyGyroJerkMagStd",-0.870345470454545
"2143",22,"SITTING","fBodyBodyGyroMagMean",-0.781388848888889
"2144",22,"SITTING","fBodyBodyGyroMagStd",-0.748109782232323
"2145",22,"SITTING","fBodyGyroMeanX",-0.700048715979798
"2146",22,"SITTING","fBodyGyroMeanY",-0.844099768484848
"2147",22,"SITTING","fBodyGyroMeanZ",-0.712700262257576
"2148",22,"SITTING","fBodyGyroStdX",-0.758195876909091
"2149",22,"SITTING","fBodyGyroStdY",-0.83351028510101
"2150",22,"SITTING","fBodyGyroStdZ",-0.749282657878788
"2151",22,"SITTING","tBodyAccJerkMagMean",-0.687293447142929
"2152",22,"SITTING","tBodyAccJerkMagStd",-0.671919866238182
"2153",22,"SITTING","tBodyAccJerkMeanX",0.0847162929146465
"2154",22,"SITTING","tBodyAccJerkMeanY",0.0189573433473737
"2155",22,"SITTING","tBodyAccJerkMeanZ",-0.00354166441267677
"2156",22,"SITTING","tBodyAccJerkStdX",-0.66465053739798
"2157",22,"SITTING","tBodyAccJerkStdY",-0.649008826582323
"2158",22,"SITTING","tBodyAccJerkStdZ",-0.811609738686869
"2159",22,"SITTING","tBodyAccMagMean",-0.597799544011717
"2160",22,"SITTING","tBodyAccMagStd",-0.674728311182828
"2161",22,"SITTING","tBodyAccMeanX",0.279241531908081
"2162",22,"SITTING","tBodyAccMeanY",-0.0168623073762273
"2163",22,"SITTING","tBodyAccMeanZ",-0.108558951083333
"2164",22,"SITTING","tBodyAccStdX",-0.631563159137374
"2165",22,"SITTING","tBodyAccStdY",-0.593370593093586
"2166",22,"SITTING","tBodyAccStdZ",-0.719165341207576
"2167",22,"SITTING","tBodyGyroJerkMagMean",-0.838758636363636
"2168",22,"SITTING","tBodyGyroJerkMagStd",-0.862669919242424
"2169",22,"SITTING","tBodyGyroJerkMeanX",-0.106045772136364
"2170",22,"SITTING","tBodyGyroJerkMeanY",-0.0372238262065657
"2171",22,"SITTING","tBodyGyroJerkMeanZ",-0.0543623901222222
"2172",22,"SITTING","tBodyGyroJerkStdX",-0.760885591313131
"2173",22,"SITTING","tBodyGyroJerkStdY",-0.898549452979798
"2174",22,"SITTING","tBodyGyroJerkStdZ",-0.790942774393939
"2175",22,"SITTING","tBodyGyroMagMean",-0.704296113121212
"2176",22,"SITTING","tBodyGyroMagStd",-0.732423163577273
"2177",22,"SITTING","tBodyGyroMeanX",-0.0122820553981818
"2178",22,"SITTING","tBodyGyroMeanY",-0.0909878213994949
"2179",22,"SITTING","tBodyGyroMeanZ",0.0846177356545455
"2180",22,"SITTING","tBodyGyroStdX",-0.743170551461616
"2181",22,"SITTING","tBodyGyroStdY",-0.836307422323232
"2182",22,"SITTING","tBodyGyroStdZ",-0.720618809515152
"2183",22,"SITTING","tGravityAccMagMean",-0.597799544011717
"2184",22,"SITTING","tGravityAccMagStd",-0.674728311182828
"2185",22,"SITTING","tGravityAccMeanX",0.675242930959596
"2186",22,"SITTING","tGravityAccMeanY",0.0235808363131313
"2187",22,"SITTING","tGravityAccMeanZ",0.236637160405404
"2188",22,"SITTING","tGravityAccStdX",-0.970886422525252
"2189",22,"SITTING","tGravityAccStdY",-0.964866300237374
"2190",22,"SITTING","tGravityAccStdZ",-0.945237536671717
"2191",22,"STANDING","angletBodyAccJerkMean,gravityMean",0.0209839890643089
"2192",22,"STANDING","angletBodyAccMean,gravity",0.00674942963333333
"2193",22,"STANDING","angletBodyGyroJerkMean,gravityMean",0.0546814457585366
"2194",22,"STANDING","angletBodyGyroMean,gravityMean",-0.00995325648780488
"2195",22,"STANDING","angleX,gravityMean",-0.329550679918699
"2196",22,"STANDING","angleY,gravityMean",0.0427750327260163
"2197",22,"STANDING","angleZ,gravityMean",-0.173424249154472
"2198",22,"STANDING","fBodyAccJerkMeanX",-0.482177496374797
"2199",22,"STANDING","fBodyAccJerkMeanY",-0.438179681174797
"2200",22,"STANDING","fBodyAccJerkMeanZ",-0.649840836666667
